video_id,file_name,source_path,relative_path,file_size_bytes,duration_seconds,resolution,aspect_ratio,fps,video_codec,audio_present,audio_codec,metadata_readable,analysis_status,probe_error
fv_0306,11月9日离婚真的对孩子伤害大嘛.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月9日离婚真的对孩子伤害大嘛.mp4,成品/11月9日离婚真的对孩子伤害大嘛.mp4,223106382,120.604,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0307,12月10日 你以为正常行为都是是童年创伤.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月10日 你以为正常行为都是是童年创伤/12月10日 你以为正常行为都是是童年创伤.mp4,成品/12月10日 你以为正常行为都是是童年创伤/12月10日 你以为正常行为都是是童年创伤.mp4,214187813,115.287,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0308,12月10日一双好手配上好油老公拒绝不了yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月10日一双好手配上好油老公拒绝不了yx.mp4,成品/12月10日一双好手配上好油老公拒绝不了yx.mp4,42638709,22.779,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0309,12月10日女人主动出击老公也顶不住.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月10日女人主动出击老公也顶不住.mp4,成品/12月10日女人主动出击老公也顶不住.mp4,101885204,55.217,1080x1920,9:16,59.982,h264,true,aac,true,pending_not_analyzed,
fv_0310,12月10日每日打卡轻松解决产后问题.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月10日每日打卡轻松解决产后问题/12月10日每日打卡轻松解决产后问题.mp4,成品/12月10日每日打卡轻松解决产后问题/12月10日每日打卡轻松解决产后问题.mp4,108852422,58.816,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0311,12月11日 姐妹们一定要找满眼都是你的人.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月11日 姐妹们一定要找满眼都是你的人.mp4,成品/12月11日 姐妹们一定要找满眼都是你的人.mp4,44220356,23.684,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0312,12月11日 老婆功夫好老公爱上回家yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月11日 老婆功夫好老公爱上回家yx.mp4,成品/12月11日 老婆功夫好老公爱上回家yx.mp4,70020571,37.477,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0313,12月11日每日练习三租轻松改变产后膀宽.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月11日每日练习三租轻松改变产后膀宽/12月11日每日练习三租轻松改变产后膀宽.mp4,成品/12月11日每日练习三租轻松改变产后膀宽/12月11日每日练习三租轻松改变产后膀宽.mp4,106363935,56.889,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0314,12月11日老婆功夫好夫妻关系更亲密yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月11日老婆功夫好夫妻关系更亲密yx.mp4,成品/12月11日老婆功夫好夫妻关系更亲密yx.mp4,70004498,37.477,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0315,12月12日产后妈妈干涩无能为力.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月12日产后妈妈干涩无能为力.mp4,成品/12月12日产后妈妈干涩无能为力.mp4,77306730,41.703,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0316,12月13日 50岁不用水但是必须用油yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月13日 50岁不用水但是必须用油yx.mp4,成品/12月13日 50岁不用水但是必须用油yx.mp4,85546351,46.3,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0317,12月13日 女人最大的底牌到底是什么呢.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月13日 女人最大的底牌到底是什么呢.mp4,成品/12月13日 女人最大的底牌到底是什么呢.mp4,48245492,25.472,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0318,12月13日什么样的女人活得最累.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月13日什么样的女人活得最累.mp4,成品/12月13日什么样的女人活得最累.mp4,70977758,37.988,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0319,12月13日送男友最好礼物就是你自己.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月13日送男友最好礼物就是你自己.mp4,成品/12月13日送男友最好礼物就是你自己.mp4,88405164,47.485,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0320,12月14日 从让女人焕发生机小技巧yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月14日 从让女人焕发生机小技巧yx.mp4,成品/12月14日 从让女人焕发生机小技巧yx.mp4,31699664,16.741,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0321,12月14日 让老公无法拒绝秘密绝杀技yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月14日 让老公无法拒绝秘密绝杀技yx.mp4,成品/12月14日 让老公无法拒绝秘密绝杀技yx.mp4,31839660,16.974,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0322,12月14日女人一生必做花园按摩操.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月14日女人一生必做花园按摩操.mp4,成品/12月14日女人一生必做花园按摩操.mp4,95038522,51.177,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0323,12月16日50岁绝经后还需要保养嘛yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月16日50岁绝经后还需要保养嘛yx.mp4,成品/12月16日50岁绝经后还需要保养嘛yx.mp4,49995687,26.749,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0324,12月16日人一辈子总要疯狂Crazy.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月16日人一辈子总要疯狂Crazy.mp4,成品/12月16日人一辈子总要疯狂Crazy.mp4,36060231,19.087,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0325,12月17日 男人一定要懂得学会尊重女性.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月17日 男人一定要懂得学会尊重女性/12月17日 男人一定要懂得学会尊重女性.mp4,成品/12月17日 男人一定要懂得学会尊重女性/12月17日 男人一定要懂得学会尊重女性.mp4,52305711,27.771,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0326,12月17日女人绝经后恐慌该怎么办呢yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月17日女人绝经后恐慌该怎么办呢yx.mp4,成品/12月17日女人绝经后恐慌该怎么办呢yx.mp4,31313914,16.207,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0327,12月18日50岁过后还需要保养嘛yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月18日50岁过后还需要保养嘛yx.mp4,成品/12月18日50岁过后还需要保养嘛yx.mp4,52893752,28.375,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0328,12月19日夫妻关系不舒服小技巧简单破局yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月19日夫妻关系不舒服小技巧简单破局yx.mp4,成品/12月19日夫妻关系不舒服小技巧简单破局yx.mp4,81117547,43.7,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0329,12月20日很多人歧视椰子油 yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月20日很多人歧视椰子油 yx.mp4,成品/12月20日很多人歧视椰子油 yx.mp4,53726915,28.839,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0330,12月20日想征服男人非常简单.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月20日想征服男人非常简单.mp4,成品/12月20日想征服男人非常简单.mp4,68376778,36.711,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0331,12月21日 轻松再次拥有少女水嫩状态yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月21日 轻松再次拥有少女水嫩状态yx.mp4,成品/12月21日 轻松再次拥有少女水嫩状态yx.mp4,50006404,27.214,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0332,12月21日 轻松拥有完美海底轮让老公爱上回家.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月21日 轻松拥有完美海底轮让老公爱上回家/12月21日 轻松拥有完美海底轮让老公爱上回家.mp4,成品/12月21日 轻松拥有完美海底轮让老公爱上回家/12月21日 轻松拥有完美海底轮让老公爱上回家.mp4,109483277,58.282,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0333,12月21日功夫好的女人男人爱上回家yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月21日功夫好的女人男人爱上回家yx.mp4,成品/12月21日功夫好的女人男人爱上回家yx.mp4,68125688,36.409,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0334,12月21日女性衰老跟私密有关吗.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月21日女性衰老跟私密有关吗.mp4,成品/12月21日女性衰老跟私密有关吗.mp4,111373514,60.256,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0335,12月23日正所谓夫妻分床婚姻必亡yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月23日正所谓夫妻分床婚姻必亡yx.mp4,成品/12月23日正所谓夫妻分床婚姻必亡yx.mp4,60642657,32.415,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0336,12月23日经松解决生完产后妈妈烦恼.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月23日经松解决生完产后妈妈烦恼.mp4,成品/12月23日经松解决生完产后妈妈烦恼.mp4,90198429,49.505,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0337,12月24日 产后妈妈该如何关闭花园.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月24日 产后妈妈该如何关闭花园.mp4,成品/12月24日 产后妈妈该如何关闭花园.mp4,134921444,73.236,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0338,12月25日去巴厘岛探索燕窝原产地.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月25日去巴厘岛探索燕窝原产地.mp4,成品/12月25日去巴厘岛探索燕窝原产地.mp4,450033921,250.242,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0339,12月25日夫妻冷淡该如何破局yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月25日夫妻冷淡该如何破局yx.mp4,成品/12月25日夫妻冷淡该如何破局yx.mp4,35302155,18.715,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0340,12月27日 60岁姐妹如何保养如少女.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月27日 60岁姐妹如何保养如少女.mp4,成品/12月27日 60岁姐妹如何保养如少女.mp4,25285508,13.467,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0341,12月27日什么是私密瑜伽.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月27日什么是私密瑜伽/12月27日什么是私密瑜伽.mp4,成品/12月27日什么是私密瑜伽/12月27日什么是私密瑜伽.mp4,223051116,120.21,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0342,12月28日  女人的胖瘦会影响巅峰的体验吗.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月28日  女人的胖瘦会影响巅峰的体验吗.mp4,成品/12月28日  女人的胖瘦会影响巅峰的体验吗.mp4,89295811,48.042,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0343,12月28日 更年期不再水润它可以完美解决 yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月28日 更年期不再水润它可以完美解决 yx.mp4,成品/12月28日 更年期不再水润它可以完美解决 yx.mp4,44737431,23.684,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0344,12月28日50后还想跳舞该怎么办yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月28日50后还想跳舞该怎么办yx.mp4,成品/12月28日50后还想跳舞该怎么办yx.mp4,40243431,21.316,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0345,12月30日 增进夫妻亲密十分简单.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月30日 增进夫妻亲密十分简单.mp4,成品/12月30日 增进夫妻亲密十分简单.mp4,65010280,34.621,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0346,12月30日想征服男人很简单一个小技巧.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月30日想征服男人很简单一个小技巧.mp4,成品/12月30日想征服男人很简单一个小技巧.mp4,81891674,44.118,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0347,12月31日 女人面临人绝经该怎么保养 yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月31日 女人面临人绝经该怎么保养 yx.mp4,成品/12月31日 女人面临人绝经该怎么保养 yx.mp4,34626597,18.018,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0348,12月31日 过45岁后用椰子油正常吗 yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月31日 过45岁后用椰子油正常吗 yx.mp4,成品/12月31日 过45岁后用椰子油正常吗 yx.mp4,54895260,29.048,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0349,12月31日什么样的女人更让男人喜欢.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月31日什么样的女人更让男人喜欢.mp4,成品/12月31日什么样的女人更让男人喜欢.mp4,101296006,54.451,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0350,12月31日男人一辈子会钟情一个女人吗  .mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月31日男人一辈子会钟情一个女人吗  .mp4,成品/12月31日男人一辈子会钟情一个女人吗  .mp4,36715249,19.505,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0351,12月31日男人为什么都喜欢种草莓.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月31日男人为什么都喜欢种草莓.mp4,成品/12月31日男人为什么都喜欢种草莓.mp4,89382876,48.251,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0352,12月3日 情侣之间如何提高亲密感.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月3日 情侣之间如何提高亲密感.mp4,成品/12月3日 情侣之间如何提高亲密感.mp4,97805240,52.547,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0353,12月3日课程置顶.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月3日课程置顶.mp4,成品/12月3日课程置顶.mp4,13507326,21.385,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0354,12月3日身体生锈后完成爱情舞蹈.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月3日身体生锈后完成爱情舞蹈.mp4,成品/12月3日身体生锈后完成爱情舞蹈.mp4,74139519,39.613,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0355,12月4日 改变身体僵硬让全身灵动.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月4日 改变身体僵硬让全身灵动/12月4日 改变身体僵硬让全身灵动.mp4,成品/12月4日 改变身体僵硬让全身灵动/12月4日 改变身体僵硬让全身灵动.mp4,175451043,95.109,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0356,12月4日 澜心社对澜心老师有什么意义.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月4日 澜心社对澜心老师有什么意义.mp4,成品/12月4日 澜心社对澜心老师有什么意义.mp4,219601683,118.816,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0357,12月4日 蝴蝶扇动重回少女巅峰.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月4日 蝴蝶扇动重回少女巅峰/12月4日 蝴蝶扇动重回少女巅峰.mp4,成品/12月4日 蝴蝶扇动重回少女巅峰/12月4日 蝴蝶扇动重回少女巅峰.mp4,119803376,64.807,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0358,12月4日功夫好的女人谁能不爱.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月4日功夫好的女人谁能不爱.mp4,成品/12月4日功夫好的女人谁能不爱.mp4,74731103,39.985,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0359,12月4日我为什么要做私密瑜伽.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月4日我为什么要做私密瑜伽.mp4,成品/12月4日我为什么要做私密瑜伽.mp4,179975565,97.106,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0360,12月5日 女人会点功夫男人爱不释手.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月5日 女人会点功夫男人爱不释手.mp4,成品/12月5日 女人会点功夫男人爱不释手.mp4,55611859,29.745,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0361,12月5日 好好爱自己 不和男人争吵.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月5日 好好爱自己 不和男人争吵.mp4,成品/12月5日 好好爱自己 不和男人争吵.mp4,46816720,24.868,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0362,12月5日 远离乱搞暧昧男.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月5日 远离乱搞暧昧男.mp4,成品/12月5日 远离乱搞暧昧男.mp4,106647121,57.376,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0363,12月5日重现少女灵活 远离姨妈痛.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月5日重现少女灵活 远离姨妈痛/12月5日重现少女灵活 远离姨妈痛.mp4,成品/12月5日重现少女灵活 远离姨妈痛/12月5日重现少女灵活 远离姨妈痛.mp4,114880261,62.044,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0364,12月6日 (2).mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月6日 (2)/12月6日 (2).mp4,成品/12月6日 (2)/12月6日 (2).mp4,630334,3.111,1920x1080,16:9,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0365,12月6日女人如何保养第二张脸.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月6日女人如何保养第二张脸/12月6日女人如何保养第二张脸.mp4,成品/12月6日女人如何保养第二张脸/12月6日女人如何保养第二张脸.mp4,72886913,39.009,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0366,12月6日轻松锻炼小V勾.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月6日轻松锻炼小V勾/12月6日轻松锻炼小V勾.mp4,成品/12月6日轻松锻炼小V勾/12月6日轻松锻炼小V勾.mp4,177438410,96.572,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0367,12月7日 花国九型不要错误养驴.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月7日 花国九型不要错误养驴.mp4,成品/12月7日 花国九型不要错误养驴.mp4,69017614,36.943,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0368,12月7日 蝴蝶开会轻松拥有水嫩.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月7日 蝴蝶开会轻松拥有水嫩/12月7日 蝴蝶开会轻松拥有水嫩.mp4,成品/12月7日 蝴蝶开会轻松拥有水嫩/12月7日 蝴蝶开会轻松拥有水嫩.mp4,94263577,51.037,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0369,12月7日 送给男人最好礼物是什么.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月7日 送给男人最好礼物是什么.mp4,成品/12月7日 送给男人最好礼物是什么.mp4,100883089,54.752,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0370,12月9日别让于成为情感的绊脚石yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月9日别让于成为情感的绊脚石yx.mp4,成品/12月9日别让于成为情感的绊脚石yx.mp4,66933422,35.712,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0371,12月9日每天10分钟轻松花园关门.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月9日每天10分钟轻松花园关门/12月9日每天10分钟轻松花园关门.mp4,成品/12月9日每天10分钟轻松花园关门/12月9日每天10分钟轻松花园关门.mp4,107039076,57.376,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0372,12月9日没有教不好的孩子，只有错误的父母.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月9日没有教不好的孩子，只有错误的父母/12月9日没有教不好的孩子，只有错误的父母.mp4,成品/12月9日没有教不好的孩子，只有错误的父母/12月9日没有教不好的孩子，只有错误的父母.mp4,223092656,120.604,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0373,1月10日彭睿老师样片.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/1月10日彭睿老师样片.mp4,成品/1月10日彭睿老师样片.mp4,180821043,97.477,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0374,1月11日 彭睿老师样片.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/1月11日 彭睿老师样片.mp4,成品/1月11日 彭睿老师样片.mp4,172206969,93.948,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0375,1月11日 生理性喜欢才是真喜欢嘛.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/1月11日 生理性喜欢才是真喜欢嘛.mp4,成品/1月11日 生理性喜欢才是真喜欢嘛.mp4,36979189,19.876,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0376,1月12日彭瑞样品.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/1月12日彭瑞样品.mp4,成品/1月12日彭瑞样品.mp4,2102039691,1695.222,1920x1080,16:9,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0377,1月13日 需求旺盛的女生到底是什么样.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/1月13日 需求旺盛的女生到底是什么样.mp4,成品/1月13日 需求旺盛的女生到底是什么样.mp4,61406502,32.949,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0378,1月13日当中年遇心上人该不该勇敢.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/1月13日当中年遇心上人该不该勇敢.mp4,成品/1月13日当中年遇心上人该不该勇敢.mp4,85516557,45.975,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0379,1月14日-1.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/1月14日-1.mp4,成品/1月14日-1.mp4,2159289293,1755.78,1080x1920,9:16,30.000,h264,true,aac,true,pending_not_analyzed,
fv_0380,1月14日怎么样缓解绝经带来的烦恼.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/1月14日怎么样缓解绝经带来的烦恼.mp4,成品/1月14日怎么样缓解绝经带来的烦恼.mp4,53178450,28.212,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0381,1月15日   绝经后轻松你一定要注意yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/1月15日   绝经后轻松你一定要注意yx.mp4,成品/1月15日   绝经后轻松你一定要注意yx.mp4,55145594,29.303,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0382,1月15日  床品即人品.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/1月15日  床品即人品.mp4,成品/1月15日  床品即人品.mp4,28578103,15.209,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0383,1月15日 中年女性漏尿心理比生理压力大.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/1月15日 中年女性漏尿心理比生理压力大.mp4,成品/1月15日 中年女性漏尿心理比生理压力大.mp4,139371468,75.07,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0384,1月15日 看一个男人是爱还是控制呢.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/1月15日 看一个男人是爱还是控制呢.mp4,成品/1月15日 看一个男人是爱还是控制呢.mp4,82617696,44.002,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
fv_0385,1月15日老房子着火一发不可收拾.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/1月15日老房子着火一发不可收拾.mp4,成品/1月15日老房子着火一发不可收拾.mp4,110848062,59.582,1080x1920,9:16,60.000,h264,true,aac,true,pending_not_analyzed,
